what,kind,bundleId,bundleVersion,description,time
started,bundle,org.zkoss.eclipse.zks,0.9.6.v200912041237,"org.zkoss.eclipse.zks",1271719220417
os,sysinfo,,,"linux",1271719220420
arch,sysinfo,,,"x86_64",1271719220420
ws,sysinfo,,,"gtk",1271719220420
locale,sysinfo,,,"en_US",1271719220420
processors,sysinfo,,,"2",1271719220420
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1271719220420
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1271719220420
java.specification.name,sysinfo,,,"Java Platform API Specification",1271719220420
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271719220420
java.specification.version,sysinfo,,,"1.6",1271719220420
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1271719220420
java.version,sysinfo,,,"1.6.0_20",1271719220420
java.vm.info,sysinfo,,,"mixed mode",1271719220420
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1271719220420
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1271719220420
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271719220420
java.vm.specification.version,sysinfo,,,"1.0",1271719220420
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1271719220420
java.vm.version,sysinfo,,,"16.3-b01",1271719220420
started,bundle,org.zkoss.eclipse.services,0.9.6.v200912041237,"org.zkoss.eclipse.services",1271719220508
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1271719220913
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1271719220917
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1271719220929
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1271719221731
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1271719221734
started,bundle,org.maven.ide.components.maven_model_edit,1.0.0.200905041413,"org.maven.ide.components.maven_model_edit",1271719221734
started,bundle,org.maven.ide.eclipse,0.9.8.200905041413,"org.maven.ide.eclipse",1271719221755
started,bundle,org.tmatesoft.svnkit,1.3.2.6267,"org.tmatesoft.svnkit",1271719222259
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719222291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719222574
started,bundle,org.python.pydev.core,1.5.6.2010033101,"org.python.pydev.core",1271719227280
started,bundle,org.python.pydev.debug,1.5.6.2010033101,"org.python.pydev.debug",1271719227281
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1271719227286
started,bundle,org.eclipse.tptp.platform.integration.pde,4.4.200.v200906191311,"org.eclipse.tptp.platform.integration.pde",1271719227297
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.100.v20090525,"org.eclipse.equinox.p2.updatesite",1271719227648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719229710
started,bundle,org.maven.ide.eclipse.jdt,0.9.8.200905041413,"org.maven.ide.eclipse.jdt",1271719229935
started,bundle,org.eclipse.jdt.launching,3.5.0.v20090527,"org.eclipse.jdt.launching",1271719229952
started,bundle,sf.eclipse.javacc,1.5.22,"sf.eclipse.javacc",1271719231512
started,bundle,org.maven.ide.eclipse.wtp,0.9.8.200905041414,"org.maven.ide.eclipse.wtp",1271719232006
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1271719232022
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1271719232046
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1271719232238
started,bundle,org.eclipse.mtj.core.hooks,1.0.0.v200909181641,"org.eclipse.mtj.core.hooks",1271719232251
started,bundle,org.eclipse.mtj.core,1.1.0.v200909181641,"org.eclipse.mtj.core",1271719232254
started,bundle,org.eclipse.contribution.weaving.jdt,2.0.2.e35x-20100105-0900,"org.eclipse.contribution.weaving.jdt",1271719232321
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1271719235883
started,bundle,org.maven.ide.eclipse.editor,0.9.8.200905041414,"org.maven.ide.eclipse.editor",1271719236201
started,bundle,org.maven.ide.eclipse.refactoring,0.9.8.200905041414,"org.maven.ide.eclipse.refactoring",1271719236211
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1271719236221
started,bundle,org.eclipse.ecf.presence,2.0.0.v20090916-2238,"org.eclipse.ecf.presence",1271719236433
started,bundle,org.eclipse.ecf.presence.ui,2.0.0.v20090916-2238,"org.eclipse.ecf.presence.ui",1271719236433
started,bundle,ch.hsr.ifs.cute.ui,2.2.1.201002181419,"ch.hsr.ifs.cute.ui",1271719238009
started,bundle,org.eclipse.cdt.core,5.1.2.201002161416,"org.eclipse.cdt.core",1271719238083
started,bundle,org.eclipse.cdt.core.tests,5.1.2.201002161416,"org.eclipse.cdt.core.tests",1271719238095
started,bundle,org.eclipse.dltk.python.core,1.0.0.v20090613-1432,"org.eclipse.dltk.python.core",1271719238209
started,bundle,org.eclipse.dltk.ruby.core,1.0.0.v20090613-1432,"org.eclipse.dltk.ruby.core",1271719238214
started,bundle,org.eclipse.dltk.javascript.core,1.0.0.v20090617-1157,"org.eclipse.dltk.javascript.core",1271719238216
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1271719238221
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1271719238365
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1271719238371
started,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1271719238403
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1271719239827
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1271719239893
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271719239925
started,bundle,org.maven.ide.eclipse.launching,0.9.8.200905041413,"org.maven.ide.eclipse.launching",1271719240181
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1271719240285
opened,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719240300
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719240404
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719240444
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719242319
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271719242605
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1271719242683
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1271719242691
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719246204
closed,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1271719246208
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719255097
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1271719257943
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1271719258019
error,log,,,"Invalid MTJ Project.",1271719258106
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719258338
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1271719258487
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1271719264348
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1271719264359
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1271719264359
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1271719264377
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1271719264388
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1271719264398
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1271719264412
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1271719264414
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1271719264429
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1271719264439
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719267802
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719270005
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1271719273909
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1271719273963
started,bundle,org.aspectj.ajde,1.6.7.20100105084524,"org.aspectj.ajde",1271719274009
started,bundle,org.eclipse.ajdt.core,2.0.2.e35x-20100105-0900,"org.eclipse.ajdt.core",1271719274031
started,bundle,org.eclipse.ajdt.ui,2.0.2.e35x-20100105-0900,"org.eclipse.ajdt.ui",1271719274052
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1271719274057
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1271719274124
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1271719274158
error,log,,,"Invalid MTJ Project.",1271719274245
error,log,,,"Invalid MTJ Project.",1271719276333
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719289176
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1271719294932
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719294966
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719305788
error,log,,,"Invalid MTJ Project.",1271719315006
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.move.element",1271719315083
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719315108
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719321377
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719323002
error,log,,,"Invalid MTJ Project.",1271719327116
error,log,,,"Invalid MTJ Project.",1271719328427
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1271719330468
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719330509
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719330604
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719330631
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719332113
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719332253
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719332290
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719335390
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719337729
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719337729
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719338491
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719339074
error,log,,,"Invalid MTJ Project.",1271719339593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1271719339661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719339677
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719340749
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719340765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719347403
started,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1271719358085
started,bundle,org.topcased.ui,2.5.1.v201003091128,"org.topcased.ui",1271719358114
error,log,,,"Invalid MTJ Project.",1271719358265
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1271719358460
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1271719358480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1271719376323
error,log,,,"Invalid MTJ Project.",1271719379203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1271719379208
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719381022
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719381099
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1271719381114
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271719382203
started,bundle,org.eclipse.mylyn.java.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.ui",1271719388889
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1271719388949
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1271719388951
started,bundle,org.eclipse.mylyn.pde.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.pde.ui",1271719388951
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1271719389095
